"Account","Account Name","Location","Department","Class","Period 1 Amount","Period 2 Amount","Period 3 Amount","Period 4 Amount","Period 5 Amount","Period 6 Amount","Period 7 Amount","Period 8 Amount","Period 9 Amount","Period 10 Amount","Period 11 Amount","Period 12 Amount","Year","Subsidiary","Category"
"57260","Cost of Sales : Other Cost of Sales : Marketing cost of sales : Credits","FR","Marketing : Marketing","Global Marketing","-214.73","-1171.14","-532.4","-699.14","-633.9","-350.45","-74.23","-333.37","-491.05","-500.05","-500.05","-500.05","FY 2019","Secret Escapes Limited","Board Plan"
"57260","Cost of Sales : Other Cost of Sales : Marketing cost of sales : Credits","SG","Marketing : Marketing","Global Marketing","-1150.96","-759.96","-221.04","-401.63","-529.29","-12.98","-164.18","-187.31","-151.67","-397.67","-397.67","-397.67","FY 2019","Secret Escapes Limited","Board Plan"
"57260","Cost of Sales : Other Cost of Sales : Marketing cost of sales : Credits","HK","Marketing : Marketing","Global Marketing","-796.66","26.35","-14.74"," -   ","-15.51"," -   ","-10.48"," -   "," -   ","-90.12","-90.12","-90.12","FY 2019","Secret Escapes Limited","Board Plan"
"57260","Cost of Sales : Other Cost of Sales : Marketing cost of sales : Credits","MY","Marketing : Marketing","Global Marketing"," -   ","23.47","-42.17","-13.07"," -   "," -   "," -   ","-42.48"," -   ","-8.25","-8.25","-8.25","FY 2019","Secret Escapes Limited","Board Plan"
"57260","Cost of Sales : Other Cost of Sales : Marketing cost of sales : Credits","ID","Marketing : Marketing","Global Marketing"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"57260","Cost of Sales : Other Cost of Sales : Marketing cost of sales : Credits","CZ","Marketing : Marketing","Global Marketing"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"57260","Cost of Sales : Other Cost of Sales : Marketing cost of sales : Credits","HU","Marketing : Marketing","Global Marketing"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"57260","Cost of Sales : Other Cost of Sales : Marketing cost of sales : Credits","SK","Marketing : Marketing","Global Marketing"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"57260","Cost of Sales : Other Cost of Sales : Marketing cost of sales : Credits","GP","Marketing : Marketing","Global Marketing"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","UK","CS : CS","Global Customer Services","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","DE","CS : CS","Global Customer Services","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","CH","CS : CS","Global Customer Services","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","SE","CS : CS","Global Customer Services","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","DK","CS : CS","Global Customer Services","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","NO","CS : CS","Global Customer Services"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","US","CS : CS","Global Customer Services","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","PL","CS : CS","Global Customer Services","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","FY 2019","Travelist Sp. z o.o.","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","NL","CS : CS","Global Customer Services","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","BE","CS : CS","Global Customer Services","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","ES","CS : CS","Global Customer Services","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","IT","CS : CS","Global Customer Services","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","FR","CS : CS","Global Customer Services","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","SG","CS : CS","Global Customer Services","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","HK","CS : CS","Global Customer Services","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","MY","CS : CS","Global Customer Services"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","ID","CS : CS","Global Customer Services","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","CZ","CS : CS","Global Customer Services"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","HU","CS : CS","Global Customer Services"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","SK","CS : CS","Global Customer Services"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","GP","CS : CS","Global Customer Services"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","UK","Operations : Operations Management","Global Operations","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","DE","Operations : Operations Management","Global Operations","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","CH","Operations : Operations Management","Global Operations","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","SE","Operations : Operations Management","Global Operations","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","DK","Operations : Operations Management","Global Operations","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","-118.4","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","NO","Operations : Operations Management","Global Operations"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","US","Operations : Operations Management","Global Operations","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","-961.35","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","PL","Operations : Operations Management","Global Operations","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","-580.29","FY 2019","Travelist Sp. z o.o.","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","NL","Operations : Operations Management","Global Operations","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","-304.32","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","BE","Operations : Operations Management","Global Operations","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","-60","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","ES","Operations : Operations Management","Global Operations","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","-181.11","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","IT","Operations : Operations Management","Global Operations","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","-290.92","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","FR","Operations : Operations Management","Global Operations","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","-350.9","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","SG","Operations : Operations Management","Global Operations","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","-17.47","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","HK","Operations : Operations Management","Global Operations","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","-6.81","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","MY","Operations : Operations Management","Global Operations"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","ID","Operations : Operations Management","Global Operations","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","-10.45","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","CZ","Operations : Operations Management","Global Operations"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","HU","Operations : Operations Management","Global Operations"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","SK","Operations : Operations Management","Global Operations"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","GP","Operations","Global Operations"," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   "," -   ","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","UK","Finance : Finance","Global Finance","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","-6133.19","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","DE","Finance : Finance","Global Finance","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","-4563.33","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","CH","Finance : Finance","Global Finance","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","-52.94","FY 2019","Secret Escapes Limited","Board Plan"
"55300","Cost of Sales : Core Cost of Sales : Other Agency Costs : Other extra cost","SE","Finance : Finance","Global Finance","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","-690.06","FY 2019","Secret Escapes Limited","Board Plan"
